Unnamed: 0|en|fi|pt|ru|zh|ja|ko|de|fr
tree_2_11|Blood Lord|Veren Ruhtinas|Senhor do Sangue|Кровавый Лорд|鲜血领主|ブラッドロード|블러드로드|Blutlord|Seigneur du sang
tree_1_12|Elementalist|Elementalisti|Elementalista|Элементалист|元素论者|エレメンタリスト|엘리멘탈리스트|Elementalist|Élémentaliste
tree_2_12|Chieftain|Johtaja|Cacique|Вождь|头目|チーフテン|지도자|Häuptling|Totémiste
tree_1_13|Zealot|Kiihkoilija|Fanático|Фанатик|狂热者|ジーロット|질럿|Eiferer|Zélote
tree_2_13|Divine Being|Taivaallinen Olemus|Ser Divino|Божественное Существо|神灵|神の存在|신성한 존재|Göttliches Wesen|Être divin
tree_1_14|Juggernaut|Pysäyttämätön Voima|Juggernaut|Джаггернаут|剑圣|ジャガーノート|절대적인 힘|Moloch|Juggernaut
tree_2_14|Gladiator|Gladiaattori|Gladiador|Гладиатор|角斗士|剣闘士|검투사|Gladiator|Gladiateur
tree_1_15|Sanguine Physician|Sangviininen Tohtori|Médico Sanguíneo|Сангвиник Врач|血缘医师|血統の医師|상귀 인 의사|Heiterer Arzt|Médecin sanguinaire
tree_2_15|Plague Caller|Rutonkutsuja|Chamador de Pragas|Призыватель чумы|瘟疫召唤者|ペストコーラー|역병 발신자|Pestrufer|Porteur de peste
tree_1_16|Champion|Sotamestari|Campeão|Чемпион|冠军|チャンピオン|챔피언|Champion|Champion
tree_2_16|Knight|Ritari|Cavaleiro|Рыцарь|骑士|騎士|기사|Ritter|Chevalier
tree_1_17|Son of Ymir|Son of Ymir|Filho de Ymir|Сын Имира|尤弥尔之子|ユミルの息子|이미르의 아들|Sohn von Ymir|Fils d'Ymir
tree_2_17|Son of Aurgelmir|Son of Aurgelmir|Filho de Aurgelmir|Сын Аургельмира|奥尔格尔米尔之子|オーゲルミルの息子|아우르겔미르의 아들|Sohn von Aurgelmir|Fils d'Aurgelmir
tree_1_18|Sand Manipulator|Sand Manipulator|Manipuladora das Areias|Песочный манипулятор|沙之操纵者|砂を操る者|모래 조작자|Sandmanipulator|Manipulateur de sable
tree_2_18|Chronomancer|Chronomancer|Cronomante|Хрономант|时间法师|クロノマンサー|시간술사|Chronomant|Chronomancien
tree_1_19|Solar Prophet||Profeta Solar|Солнечный Пророк|太阳先知|太陽の預言者|태양 예언자|Solarprophet|Prophète solaire
tree_2_19|Lunar Prophet||Profeta Lunar|Лунный Пророк|月亮先知|月の預言者|달 예언자|Lunarprophet|Prophète lunaire
tree_1_20|Face of Duality||Face da Dualidade|Лицо Двойственности|二元性面孔|二面性の顔|이중성의 얼굴|Gesicht der Dualität|Visage de la dualité
tree_2_20|Flesh Ripper||Estripador de Carne|Потрошитель Плоти|肉体撕裂者|肉を切り裂く者|살점 찢는 자|Fleischreißer|Éventreur de chair
tree_1_21|Storm Conjurer||Conjurador da Tempestade|Заклинатель Шторма|风暴魔法师|嵐の魔術師|폭풍 마술사|Sturmbeschwörer|Conjurateur de tempête
tree_2_21|Essence of Storm||Essência da Tempestade|Сущность Шторма|风暴精华|嵐のエッセンス|폭풍의 정수|Essenz des Sturms|Essence de tempête
tree_1_22|Death Metal Guitarist||Guitarrista de Death Metal|Гитарист Death Metal|死亡金属吉他手|デスメタルギタリスト|데스 메탈 기타리스트|Death-Metal-Gitarrist|Guitariste de death metal
Tree_2_22|Pit Fighter||Pit Fighter |Боец Ямы |斗士 |ピットファイター |피트 파이터 |Pit Fighter |Combattant de fosse 
|||||||||
node_magic|Magic Node||Nodo Mágico|Магический узел|魔法节点|魔法ノード|매직 노드|Magischer Knoten|Nœud magique
node_heroic|Heroic Node||Nodo Heroico|Героический узел |英雄节点 |英雄ノード |히어로 노드 |Heroischer Knoten |Nœud héroïque 
|||||||||
node_mythic_fury|Mythic Node of Fury||Nodo Místico da Fúria|Мифический узел ярости|愤怒的神话节点|激怒の神話ノード|신화적 분노의 노드|Mythischer Knoten der Wut|Nœud mythique de fureur
node_mythic_potential|Mythic Node of Potential||Nodo Místico do Potencial|Мифический узел потенциала|潜力的神话节点|潜在力の神話ノード|신화적 잠재력의 노드|Mythischer Knoten des Potenzials|Nœud mythique de potentiel
node_mythic_purepower|Mythic Node of Pure Power||Nodo Místico do Poder Puro|Мифический узел чистой силы|纯粹力量的神话节点|純粋な力の神話ノード|신화적 순수한 힘의 노드|Mythischer Knoten der reinen Kraft|Nœud mythique de puissance pure
node_mythic_grandintellect|Mythic Node of Grand Intellect||Nodo Místico do Grande Intelecto|Мифический узел великого интеллекта|大智慧的神话节点|偉大な知性の神話ノード|신화적 지성의 노드|Mythischer Knoten des großen Intellekts|Nœud mythique de grande intelligence
node_mythic_longlife|Mythic Node of Long Life||Nodo Místico da Longa Vida|Мифический узел долгой жизни|长寿的神话节点|長寿の神話ノード|신화적 장수의 노드|Mythischer Knoten des langen Lebens|Nœud mythique de longue vie
node_mythic_endlessenergy|Mythic Node of Endless Energy||Nodo Místico da Energia Infinita|Мифический узел бесконечной энергии|无尽能量的神话节点|無限のエネルギーの神話ノード|신화적 끝없는 에너지의 노드|Mythischer Knoten der endlosen Energie|Nœud mythique d'énergie infinie
node_mythic_rage|Mythic Node of Rage||Nodo Místico da Raiva|Мифический узел ярости|愤怒的神话节点|怒りの神話ノード|신화적 분노의 노드|Mythischer Knoten der Wut|Nœud mythique de rage
node_mythic_tactician|Mythic Node of Tactician||Nodo Místico do Estrategista|Мифический узел тактика|战术家的神话节点|戦術家の神話ノード|신화적 전술가의 노드|Mythischer Knoten des Taktikers|Nœud mythique de tacticien
node_mythic_rapidfire|Mythic Node of Rapid Fire||Nodo Místico da Sabedoria sem Fim|Мифический узел быстрого огня|速射的神话节点|速射の神話ノード|신화적 속사포의 노드|Mythischer Knoten des Schnellfeuers|Nœud mythique de tir rapide
node_mythic_recovery|Mythic Node of Recovery||Nodo Místico da Recuperação|Мифический узел восстановления|恢复的神话节点|回復の神話ノード|신화적 회복의 노드|Mythischer Knoten der Genesung|Nœud mythique de récupération
node_mythic_brilliance|Mythic Node of Brilliance||Nodo Místico do Brilhantismo|Мифический узел гениальности|光辉的神话节点|輝きの神話ノード|신화적 광채의 노드|Mythischer Knoten der Brillanz|Nœud mythique de brillance
node_mythic_soulhunger|Mythic Node of Soul Hunger||Nodo Místico da Fome de Alma|Мифический узел душевного голода|灵魂饥渴的神话节点|魂の飢えの神話ノード|신화적 영혼의 굶주림의 노드|Mythischer Knoten des Seelenhungers|Nœud mythique de faim d'âme
node_mythic_absoluteresistance|Mythic Node of Absolute Resistance||Nodo Místico da Resistência Absoluta|Мифический узел абсолютного сопротивления|绝对抵抗的神话节点|絶対的な抵抗の神話ノード|신화적 절대 저항의 노드|Mythischer Knoten des absoluten Widerstands|Nœud mythique de résistance absolue
node_mythic_godspresence|Mythic Node of God’s Presence||Nodo Místico da Presença de Deus|Мифический узел присутствия Бога|神之存在的神话节点|神の存在の神話ノード|신화적 신의 존재의 노드|Mythischer Knoten der Gegenwart Gottes|Nœud mythique de présence divine
node_mythic_manmadeluck|Mythic Node of Man-made Luck||Nodo Místico da Sorte Artificial|Мифический узел рукотворной удачи|人造运气的神话节点|人為的な幸運の神話ノード|신화적 인조 행운의 노드|Mythischer Knoten des von Menschenhand geschaffenen Glücks|Nœud mythique de chance artificielle
node_mythic_swiftness|Mythic Node of Swiftness||Nodo Místico da Rapidez|Мифический узел стремительности|敏捷的神话节点|素早さの神話ノード|신화적 신속함의 노드|Mythischer Knoten der Schnelligkeit|Nœud mythique de rapidité
node_mythic_champion|Mythic Node of Champion||Nodo Místico do Campeão|Мифический узел чемпиона|冠军的神话节点|チャンピオンの神話ノード|신화적 챔피언의 노드|Mythischer Knoten des Champions|Nœud mythique de champion
node_mythic_master|Mythic Node of Master||Nodo Místico do Mestre|Мифический узел мастера|大师的神话节点|マスターの神話ノード|신화적 마스터의 노드|Mythischer Knoten des Meisters|Nœud mythique de maître
node_mythic_jeweler|Mythic Node of Jeweler||Nodo Místico do Joalheiro|Мифический узел ювелира|珠宝商的神话节点|宝石商の神話ノード|신화적 보석상의 노드|Mythischer Knoten des Juweliers|Nœud mythique de joaillier
node_mythic_craftsman|Mythic Node of Craftsman||Nodo Místico do Artesão|Мифический узел ремесленника |工匠的神话节点 |職人の神話ノード |신화적 장인의 노드 |Mythischer Knoten des Handwerkers |Nœud mythique d'artisan 
|||||||||
incarnation_tutorial_1_header|Welcome to Incarnation Tree!||Bem vindo a Árvore da Incarnação!|Добро пожаловать в Древо воплощений!|欢迎来到化身之树！|インカーネーション ツリーへようこそ!|Incarnation Tree에 오신 것을 환영합니다!|Willkommen bei Incarnation Tree!|Bienvenue dans l'Arbre de l'Incarnation !
incarnation_tutorial_1_text|You unlock [c_red]Incarnation Tree[c_reset] after reaching level 100 on your character.[nl]You receive 2 Incarnation Points for each Hero Level, which you can spend on the tree.[nl]Use [c_green]LMB[c_reset] to add points, [c_green]RMB[c_reset] to remove points and [c_green]LMB & Mouse Scroll[c_reset] to navigate and zoom in and out the tree. [nl]Assigning and removing points costs gold, so before saving, ensure your selections are as desired![nl]You can edit your selections at any time.||Você desbloqueia a [c_red]Árvore da Incarnação[c_reset] depois de atingir o nível 100 com seu personagem.[nl]Você recebe 2 Pontos de Incarnação para cada nível heroico, que podem ser gastos na árvore.[nl]Use o [c_green]Botão Esquerdo do Mouse[c_reset] para adicionar pontos, [c_green]Botão Direito do Mouse[c_reset] para remover pontos e [c_green]Botão Esquerdo do Mouse & Rodinha do Mouse[c_reset] para navegar e ampliar a árvore. [nl]Atribuir e remover pontos custa ouro, portanto, antes de salvar, certifique-se de que suas seleções estão de acordo com o desejado![nl]Você pode editar suas seleções a qualquer momento.|Вы разблокируете [c_red]Дерево воплощений[c_reset] после достижения 100-го уровня вашего персонажа.[nl]Вы получаете 2 очка воплощения за каждый уровень героя, которые вы можете потратить на дерево.[nl]Используйте [c_green]ЛКМ[c_reset] для добавления очков, [c_green]ПКМ[c_reset] для удаления очков и [c_green]ЛКМ и прокрутку мыши[c_reset] для навигации и увеличения и уменьшения масштаба дерева. [nl]Назначение и удаление очков стоит золота, поэтому перед сохранением убедитесь, что ваш выбор соответствует желаемому![nl]Вы можете изменить свой выбор в любое время. |您的角色达到 100 级后，即可解锁 [c_red]化身之树[c_reset]。[nl]每升一级英雄，您将获得 2 个化身点数，可用于化身之树。[nl]使用 [c_green]鼠标左键[c_reset] 添加点数，[c_green]鼠标右键[c_reset] 删除点数，[c_green]鼠标左键和鼠标滚动[c_reset] 可浏览和放大缩小化身之树。[nl]分配和删除点数需要花费金币，因此在保存之前，请确保您的选择符合您的要求！[nl]您可以随时编辑您的选择。 |キャラクターがレベル 100 に到達すると、[c_red]インカーネーション ツリー[c_reset] がアンロックされます。[nl]ヒーロー レベルごとに 2 つのインカーネーション ポイントを獲得し、ツリーで使用できます。[nl]ポイントを追加するには [c_green]LMB[c_reset] を、[c_green]RMB[c_reset] でポイントを削除し、[c_green]LMB とマウス スクロール[c_reset] でツリーを移動したり、ズームイン/ズームアウトしたりできます。[nl]ポイントの割り当てと削除にはゴールドがかかるため、保存する前に選択内容が希望どおりであることを確認してください。[nl]選択内容はいつでも編集できます。 |캐릭터가 레벨 100에 도달하면 [c_red]Incarnation Tree[c_reset]가 잠금 해제됩니다.[nl] 영웅 레벨마다 2개의 Incarnation Points를 받으며, 이를 트리에 사용할 수 있습니다.[nl] 포인트를 추가하려면 [c_green]LMB[c_reset]을 사용하고, 포인트를 제거하려면 [c_green]RMB[c_reset]을 사용하고, 트리를 탐색하고 확대/축소하려면 [c_green]LMB 및 마우스 스크롤[c_reset]을 사용합니다.[nl] 포인트를 할당하고 제거하려면 골드가 소모되므로 저장하기 전에 선택 사항이 원하는 대로 되어 있는지 확인하세요![nl] 언제든지 선택 사항을 편집할 수 있습니다. |Sie schalten [c_red]Incarnation Tree[c_reset] frei, nachdem Sie mit Ihrem Charakter Level 100 erreicht haben.[nl]Sie erhalten 2 Incarnation Points für jedes Heldenlevel, die Sie für den Baum ausgeben können.[nl]Verwenden Sie [c_green]LMB[c_reset], um Punkte hinzuzufügen, [c_green]RMB[c_reset], um Punkte zu entfernen, und [c_green]LMB & Maus-Scroll[c_reset], um im Baum zu navigieren und hinein- und herauszuzoomen. [nl]Das Zuweisen und Entfernen von Punkten kostet Gold, stellen Sie also vor dem Speichern sicher, dass Ihre Auswahl wie gewünscht ist![nl]Sie können Ihre Auswahl jederzeit bearbeiten. |Vous débloquez [c_red]Arbre de l'Incarnation[c_reset] après avoir atteint le niveau 100 sur votre personnage.[nl]Vous recevez 2 points d'Incarnation pour chaque niveau de héros, que vous pouvez dépenser sur l'arbre.[nl]Utilisez [c_green]LMB[c_reset] pour ajouter des points, [c_green]RMB[c_reset] pour supprimer des points et [c_green]LMB & Mouse Scroll[c_reset] pour naviguer et zoomer et dézoomer dans l'arbre. [nl]L'attribution et la suppression de points coûtent de l'or, alors avant de sauvegarder, assurez-vous que vos sélections sont comme vous le souhaitez ![nl]Vous pouvez modifier vos sélections à tout moment. 
